OBJECTID	FEATUREID	EXCLUDE	latitude	longitude	meanMaxTemp	maxMaxTemp	meanJulyTemp	meanAugTemp	meanSummerTemp	meanDays_18	meanDays_20	meanDays_22	yearsMaxTemp_18	freqMaxTemp_18	yearsMaxTemp_20	freqMaxTemp_20	yearsMaxTemp_22	freqMaxTemp_22	brooktrout_occupied_data	spring_salamander_occupied_data	areasqkm	forest	elevation	fwsopenwater	fwswetland	impervious	developed	deg_barr_all	highresm	highreskm	upstream_culvertcount	forestaction1	forestaction2	forestaction3	forestaction4	damaction1	damaction2	damaction3	culvertaction1	culvertaction2	culvertaction3
852	829389	0	42.62630236	-73.00270971	24.31032092	25.76187241	20.10111776	19.49414112	19.19237282	74	35	12	34	1	34	1	34	1	0	0	7.5564	0.960933778	559.7803483	0.002858504	0.021557885	0.116364936	0.028465936	0	785.9224341	0.785922434	0	0.960933778	0.960933778	0.960933778	0.960933778	0	0	0	0	0	0
853	829422	0	42.57880521	-72.78924123	23.7271748	25.1603199	21.28761268	20.73680272	20.40106279	98	62	18	34	1	34	1	33	0	0	0	0.7983	0.9210823	331.8935935	0	0	0.496054115	0.030439684	0	1268.55337	1.26855337	2	0.9210823	0.9210823	0.9210823	0.9210823	0	0	0	2	2	0
854	829435	0	42.60094003	-72.86999565	20.97153018	22.40365511	18.46799044	17.86901066	17.55256979	42	7	1	34	1	31	0	2	0	0	0	3.6774	0.952276065	452.4556927	0	0.016152717	0.102790015	0.041605482	0	2957.478928	2.957478928	1	0.952276065	0.952276065	0.952276065	0.952276065	0	0	0	1	1	0
855	829458	0	42.61543349	-72.92703893	20.44258705	21.75639476	17.71793977	17.10779715	16.80116244	29	3	0	34	1	24	0	0	0	0	0	0.9153	0.993117011	416.4672688	0	0	0.026548673	0.003933137	0	1531.263101	1.531263101	1	0.993117011	0.993117011	0.993117011	0.993117011	0	0	0	1	1	0
856	829459	0	42.61470201	-72.91205714	21.25867852	23.02666664	18.5724913	17.96367844	17.66586871	44	8	1	34	1	31	0	5	0	0	0	69.6285	0.91877464	476.3561378	0.004717896	0.021159439	0.302100433	0.037924126	0	3707.640385	3.707640385	3	0.91877464	0.91877464	0.91877464	0.91877464	0	0	0	3	0	3
857	829460	0	42.55560458	-72.62858362	21.936182	23.20896949	19.13822908	18.53016661	18.20952127	58	14	2	34	1	34	1	19	0	0	0	1.5705	0.747277937	134.2006658	0	0.038968481	3.275644699	0.098567335	1	2614.643209	2.614643209	6	0.747277937	0.9	0.8	0.747277937	1	1	0	6	6	0
858	829471	0	42.5686574	-72.67470339	22.19924526	23.61676192	19.40325325	18.80622741	18.48326635	62	18	2	34	1	34	1	20	0	0	0	16.0605	0.670608013	246.0292616	0.000560381	0.034855702	1.54379378	0.085009807	0	1562.161905	1.562161905	1	0.670608013	0.9	0.8	0.7	0	0	0	1	1	0
859	829529	0	42.60453592	-72.90867265	21.28675284	22.6889068	18.78416087	18.1755268	17.86586101	49	9	2	34	1	33	0	8	0	0	0	16.6383	0.948937091	446.8269924	5.40921E-05	0.047330557	0.173310975	0.030832477	16	303.8855072	0.303885507	1	0.948937091	0.948937091	0.948937091	0.948937091	16	16	0	1	1	0
860	829559	0	42.60307905	-72.92070583	23.88221827	25.42398522	19.11024362	18.52006197	18.22141593	56	23	7	34	1	34	1	34	1	0	0	49.7547	0.912721813	497.3732115	0.006584303	0.013439936	0.317023316	0.040102744	0	1102.128682	1.102128682	1	0.912721813	0.912721813	0.912721813	0.912721813	0	0	0	1	0	1
861	829560	0	42.5855818	-72.79864	24.08379824	25.82832605	19.35658382	18.74306295	18.43471819	59	24	7	34	1	34	1	34	1	0	0	37.6074	0.83726607	418.2364658	0.001220504	0.016823817	0.533025415	0.045756952	0	1060.5996	1.0605996	1	0.83726607	0.9	0.83726607	0.83726607	0	0	0	1	0	1
862	829570	0	42.58625524	-72.80794189	21.89316591	23.49984615	18.87425027	18.30800891	17.97856704	52	14	2	34	1	34	1	14	0	0	0	0.7659	0.8613396	331.1652765	0	0.002350176	0.361927145	0.027027027	0	2169.58998	2.16958998	3	0.8613396	0.9	0.8613396	0.8613396	0	0	0	3	3	0
863	829571	1	42.56567307	-72.70919678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1319.5773	0.882785874	535.9957186	0.017070012	0.032168938	0.623941394	0.041032685	0	1268.913873	1.268913873	0	0.882785874	0.9	0.882785874	0.882785874	0	0	0	0	0	0
864	829572	1	42.56596306	-72.69109475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1351.8207	0.881841357	530.0304146	0.0166835	0.031803108	0.619005168	0.040964086	0	1541.753717	1.541753717	0	0.881841357	0.9	0.881841357	0.881841357	0	0	0	0	0	0
865	829618	0	42.62128981	-72.9763953	22.1809216	23.60800802	18.74534067	18.14595927	17.84095717	50	15	2	34	1	34	1	21	0	0	0	9.693	0.911327762	524.8175814	0.000464253	0.037418756	0.33630455	0.034168988	0	4063.984144	4.063984144	3	0.911327762	0.911327762	0.911327762	0.911327762	0	0	0	3	3	0
866	829633	0	42.568747	-72.73062571	23.3014801	24.80291418	20.03513141	19.42552548	19.11571272	74	35	6	34	1	34	1	32	0	0	0	3.5766	0.87845999	275.5508103	0.000251636	0.043029693	0.339204831	0.034977353	2	3833.022316	3.833022316	4	0.87845999	0.9	0.87845999	0.87845999	2	2	0	4	4	0
867	829639	0	42.61311999	-72.99001894	20.9409604	22.22192268	17.96283006	17.34969974	17.06211488	32	4	1	34	1	30	0	2	0	0	0	1.0026	0.824955117	505.3086913	0	0.02962298	0.681328546	0.063734291	0	732.8977988	0.732897799	0	0.824955117	0.9	0.824955117	0.824955117	0	0	0	0	0	0
868	829640	0	42.57912157	-72.77410423	21.43338803	22.8370803	18.58835374	17.97570395	17.66376974	46	9	1	34	1	32	0	10	0	0	0	3.8178	0.921735031	354.533867	0.002828854	0.013437058	0.436350778	0.037718058	452	5365.207352	5.365207352	7	0.921735031	0.921735031	0.921735031	0.921735031	452	452	0	7	7	0
869	829653	0	42.62676414	-73.0508974	19.53368485	21.15974977	16.97751023	16.36803895	16.08022163	12	1	0	33	0	11	0	0	0	0	0	2.3472	0.96702454	631.6186397	0.000383436	0.107745399	0.042944785	0.021855828	0	2000.374719	2.000374719	1	0.96702454	0.96702454	0.96702454	0.96702454	0	0	0	1	1	0
870	829654	0	42.62286805	-73.03860251	19.98001464	21.98011068	17.122291	16.50841095	16.211264	16	1	0	33	0	17	0	0	0	0	0	4.266	0.930590717	630.2437142	0.021308017	0.071308017	0.275105485	0.036075949	51	108.4967793	0.108496779	0	0.930590717	0.930590717	0.930590717	0.930590717	51	51	0	0	0	0
871	829655	0	42.63062729	-73.02447985	20.02967583	21.77042596	17.26914691	16.6603539	16.36130122	18	2	0	33	0	17	0	0	0	0	0	9.7164	0.941181919	597.8356981	0.009355317	0.042978881	0.227491664	0.035939237	1	4221.812684	4.221812684	1	0.941181919	0.941181919	0.941181919	0.941181919	1	1	0	1	1	0
872	829656	0	42.59243067	-72.83876427	20.65753589	22.30869369	17.79001413	17.17419827	16.86538319	30	4	1	34	1	25	0	2	0	0	0	1.7208	0.962343096	432.1811156	0	0.013598326	0.123430962	0.030334728	0	1880.323876	1.880323876	3	0.962343096	0.962343096	0.962343096	0.962343096	0	0	0	3	3	0
873	829662	0	42.59725119	-72.88648435	20.64791173	21.94464252	17.83835376	17.22559843	16.92149548	30	4	0	34	1	28	0	0	0	0	0	3.5091	0.955886125	427.6085027	0	0.006924853	0.159528084	0.028468838	2	2491.999324	2.491999324	1	0.955886125	0.955886125	0.955886125	0.955886125	2	2	0	1	1	0
874	829672	0	42.61138146	-72.9809995	20.97194901	22.62582468	18.18371543	17.57966039	17.27115992	36	7	1	34	1	30	0	3	0	0	0	5.8527	0.903890512	537.5614437	0.000768876	0.052437337	0.301245579	0.032292788	0	282.6341215	0.282634121	0	0.903890512	0.903890512	0.903890512	0.903890512	0	0	0	0	0	0
875	829684	0	42.61024572	-72.96915262	21.64941517	23.20118889	18.64652282	18.04190285	17.73625945	45	11	1	34	1	33	0	13	0	0	0	1.449	0.934782609	561.6549579	0	0.009937888	0.31863354	0.040993789	0	2173.232727	2.173232727	1	0.934782609	0.934782609	0.934782609	0.934782609	0	0	0	1	1	0
876	829685	0	42.55807296	-72.64643026	23.04183541	24.45209842	20.07551377	19.46500054	19.14855928	76	34	4	34	1	34	1	31	0	0	0	1.4697	0.972443356	208.2914371	0	0.003061849	0.013472137	0.005511329	1	549.4430292	0.549443029	0	0.972443356	0.972443356	0.972443356	0.972443356	1	1	0	0	0	0
877	829686	0	42.55070025	-72.63903441	21.4453885	22.70452587	18.98261985	18.37148357	18.0502875	53	11	2	34	1	33	0	9	0	0	0	0.9162	0.951866405	176.1243241	0.000982318	0.068762279	0.072691552	0.038310413	0	546.0195092	0.546019509	0	0.951866405	0.951866405	0.951866405	0.951866405	0	0	0	0	0	0
878	829705	1	42.54975995	-72.60851666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1473.1146	0.871228756	507.4438053	0.015464988	0.032133549	0.688193505	0.043965826	0	2988.114195	2.988114195	3	0.871228756	0.9	0.871228756	0.871228756	0	0	0	3	0	3
879	829715	0	42.58412429	-72.83656411	22.38970319	23.77713293	19.32192934	18.71786066	18.39973095	61	20	2	34	1	34	1	25	0	0	0	11.2617	0.83137537	501.3395438	0.002237673	0.028610245	0.344042196	0.047390714	3	476.6995017	0.476699502	1	0.83137537	0.9	0.83137537	0.83137537	3	3	0	1	1	0
880	829725	0	42.58919167	-72.84974796	22.45967896	23.97346428	18.88221937	18.26852673	17.95340263	50	16	3	34	1	34	1	23	0	0	0	1.3734	0.844036697	483.2752185	0	0.05897772	0.295543906	0.06225426	0	2446.449829	2.446449829	4	0.844036697	0.9	0.844036697	0.844036697	0	0	0	4	4	0
881	829743	0	42.56173249	-72.66584584	21.48555919	22.89799361	19.04912479	18.43552718	18.12169439	55	12	2	34	1	33	0	10	0	0	0	1.1727	0.643898695	175.1782839	0	0.00076746	0.828089025	0.041442824	0	2859.992592	2.859992592	3	0.643898695	0.9	0.8	0.7	0	0	0	3	3	0
882	829750	1	42.55368854	-72.68012603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1371.3192	0.87913208	525.731866	0.016452843	0.031778159	0.629262684	0.041432367	5	1926.273042	1.926273042	2	0.87913208	0.9	0.87913208	0.87913208	5	0	5	2	0	2
883	829760	0	42.61246458	-73.03544633	19.48568792	21.04818299	16.89639401	16.27699495	15.98216456	12	1	0	32	0	9	0	0	0	0	0	1.2591	0.979985704	643.1547828	0	0.02501787	0.187991422	0.020014296	1	1382.019475	1.382019475	1	0.979985704	0.979985704	0.979985704	0.979985704	1	1	0	1	1	0
884	829761	0	42.57940972	-72.82693053	21.31817901	22.5354521	18.88782722	18.28749473	17.97747808	52	12	1	34	1	32	0	9	0	0	0	15.003	0.85614877	476.1007478	0.001679664	0.023515297	0.368986203	0.043071386	0	2037.554155	2.037554155	0	0.85614877	0.9	0.85614877	0.85614877	0	0	0	0	0	0
885	829762	0	42.58950851	-72.82097975	21.4407459	22.67935941	18.45945773	17.84043592	17.53488303	42	9	1	34	1	32	0	10	0	0	0	2.3364	0.848228043	385.4036174	0	0.000770416	0.472650231	0.046224961	0	3406.634107	3.406634107	5	0.848228043	0.9	0.848228043	0.848228043	0	0	0	5	5	0
886	829763	0	42.54257183	-72.59529845	22.45418729	23.8853008	19.42675019	18.8203729	18.49852188	62	21	3	34	1	34	1	23	0	0	0	0.963	0.643925234	110.0134127	0.002803738	0.004672897	7.514018692	0.311214953	19	1285.756409	1.285756409	9	0.643925234	0.9	0.8	0.7	19	19	0	9	9	0
887	829774	0	42.61713689	-73.02171768	19.93253696	21.04986639	17.23969653	16.63186315	16.34989616	18	2	0	34	1	19	0	0	0	0	0	2.8692	0.950752823	597.5108608	0	0.019761606	0.120451694	0.037641154	0	3177.744948	3.177744948	2	0.950752823	0.950752823	0.950752823	0.950752823	0	0	0	2	2	0
888	829781	0	42.59878957	-72.90479765	22.94253358	24.87743829	19.55951763	18.94741771	18.64089206	64	24	3	34	1	34	1	28	0	0	0	14.9031	0.963826318	460.330973	0	0.051271212	0.14590253	0.028081406	0	1450.023698	1.450023698	1	0.963826318	0.963826318	0.963826318	0.963826318	0	0	0	1	1	0
889	829788	0	42.54644942	-72.62246202	22.11590082	23.407258	19.5250699	18.91008515	18.59263364	64	21	4	34	1	34	1	18	0	0	0	1.1826	0.5	78.72572007	0.002283105	0.068493151	7.477929985	0.289193303	0	1723.861693	1.723861693	6	0.5	0.9	0.8	0.7	0	0	0	6	6	0
890	829795	1	42.54024799	-72.61523385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1468.5723	0.872558062	508.7721146	0.015510983	0.032018444	0.668289876	0.043355373	1	647.7360899	0.64773609	0	0.872558062	0.9	0.872558062	0.872558062	1	0	1	0	0	0
891	829796	0	42.53920248	-72.60490669	22.5849788	24.02702914	19.61020938	19.01473339	18.69951078	68	22	3	34	1	34	1	28	0	0	0	2.8683	0.589268905	95.81837497	0.000941324	0.060872294	6.161280201	0.232193285	0	1273.510064	1.273510064	3	0.589268905	0.9	0.8	0.7	0	0	0	3	3	0
892	829797	0	42.53241113	-72.59759313	23.3771164	24.87169207	20.75159149	20.15181156	19.82557122	90	48	9	34	1	34	1	33	0	0	0	0.9864	0.797445255	114.5063366	0	0.015510949	2.302007299	0.165145985	0	2099.357068	2.099357068	6	0.797445255	0.9	0.8	0.797445255	0	0	0	6	6	0
893	829801	0	42.60928406	-72.95655251	22.23369226	23.97782429	18.51176578	17.90430693	17.60007079	46	12	2	34	1	34	1	22	0	0	0	1.2843	0.978976875	557.6294103	0	0.004204625	0.070077085	0.021023125	0	2213.431126	2.213431126	1	0.978976875	0.978976875	0.978976875	0.978976875	0	0	0	1	1	0
894	829809	0	42.57091203	-72.75119673	20.32279454	21.56542936	17.79826845	17.21155247	16.8868287	30	3	0	34	1	22	0	0	0	0	0	0.9648	1	362.7848465	0	0.003731343	0	0	2	1175.898601	1.175898601	0	1	1	1	1	2	2	0	0	0	0
895	829818	0	42.60129956	-72.96174033	21.02846515	22.68995253	17.62331585	17.0341072	16.71617393	26	4	1	34	1	29	0	5	0	0	0	0.9648	0.958022388	558.2183708	0	0.000932836	0.161380597	0.041977612	0	915.654083	0.915654083	1	0.958022388	0.958022388	0.958022388	0.958022388	0	0	0	1	1	0
896	829819	0	42.56645401	-72.76196611	21.69778358	23.28126159	18.35662351	17.75991631	17.44469733	41	8	1	34	1	33	0	14	0	0	0	2.0871	0.945235015	365.4156059	0.000862441	0.026304442	0.277274687	0.037516171	6	2358.581267	2.358581267	1	0.945235015	0.945235015	0.945235015	0.945235015	6	6	0	1	1	0
897	829832	0	42.5930522	-72.91803077	22.87008583	24.09772416	20.16650893	19.53764717	19.24648599	76	36	6	34	1	34	1	31	0	0	0	1.6065	0.82464986	336.2952202	0.000560224	0.014565826	0.416246499	0.054341737	2	2060.423277	2.060423277	1	0.82464986	0.9	0.82464986	0.82464986	2	2	0	1	1	0
898	829863	0	42.61245481	-73.00767815	20.40649729	21.84351236	17.59726401	17.00571353	16.70267859	24	3	0	34	1	23	0	0	0	0	0	4.1517	0.962930848	546.7829693	0.005202688	0.025579883	0.128549751	0.025796662	1	4611.320268	4.611320268	2	0.962930848	0.962930848	0.962930848	0.962930848	1	1	0	2	2	0
899	829893	1	42.54577394	-72.66798657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1373.7555	0.878584508	525.055628	0.016423665	0.0317598	0.628882432	0.041394921	0	1051.309859	1.051309859	0	0.878584508	0.9	0.878584508	0.878584508	0	0	0	0	0	0
900	829894	0	42.5672233	-72.65484686	21.98675228	23.45635504	18.9730914	18.36595136	18.04602683	54	14	2	34	1	34	1	17	0	0	0	4.2255	0.799574015	205.7028364	0	0.034717785	0.398083067	0.041107561	0	5502.22855	5.50222855	4	0.799574015	0.9	0.8	0.799574015	0	0	0	4	4	0
901	829903	0	42.57485378	-72.84188427	20.853789	22.46445152	17.84674433	17.26189087	16.93224264	29	4	1	34	1	29	0	4	0	0	0	9.7137	0.828592606	506.3531073	0.002594274	0.024830909	0.309459835	0.044102659	0	2270.014346	2.270014346	0	0.828592606	0.9	0.828592606	0.828592606	0	0	0	0	0	0
902	829916	0	42.61344957	-73.04829808	21.1023638	22.71355239	17.95123217	17.35720974	17.05435006	31	6	1	34	1	31	0	5	0	0	0	1.8576	0.882267442	630.0121116	0.048449612	0.024224806	0.57751938	0.055232558	0	2932.54812	2.93254812	2	0.882267442	0.9	0.882267442	0.882267442	0	0	0	2	2	0
903	829917	0	42.58571653	-72.86224259	21.48517863	22.84835279	18.39294661	17.79161179	17.47579388	40	10	2	34	1	31	0	11	0	0	0	1.7262	0.766944734	505.5949236	0.005213764	0.005213764	0.555265902	0.048488008	0	2760.569978	2.760569978	1	0.766944734	0.9	0.8	0.766944734	0	0	0	1	1	0
904	829918	0	42.58027133	-72.84928234	19.926246	21.26886338	17.34714965	16.74522884	16.43030111	20	2	0	33	0	18	0	0	0	0	0	7.1748	0.787506272	517.0377082	0.003512293	0.023206222	0.372930256	0.044405419	0	418.1025337	0.418102534	1	0.787506272	0.9	0.8	0.787506272	0	0	0	1	1	0
905	829929	0	42.60641962	-72.94584676	20.48316223	21.92832925	17.8496889	17.24283845	16.93917103	30	4	0	34	1	26	0	0	0	0	0	1.6092	0.998881432	491.5702802	0	0	0.037472036	0.001118568	0	3005.648168	3.005648168	1	0.998881432	0.998881432	0.998881432	0.998881432	0	0	0	1	1	0
906	829930	0	42.60523928	-72.93365119	20.94542444	22.12375316	18.36898333	17.75376389	17.45164508	41	6	1	34	1	31	0	3	0	0	0	47.862	0.912147424	503.4622051	0.006844678	0.013915006	0.313820985	0.04037232	126	4097.748304	4.097748304	2	0.912147424	0.912147424	0.912147424	0.912147424	126	0	126	2	0	2
907	829942	1	42.53731148	-72.62655685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1467.1431	0.872941842	509.1974395	0.015524253	0.031957005	0.662772159	0.043155913	4	642.2086884	0.642208688	0	0.872941842	0.9	0.872941842	0.872941842	4	0	4	0	0	0
908	829982	0	42.57464762	-72.80011391	21.74359118	23.03514732	19.18538739	18.57838776	18.26434745	59	16	2	34	1	34	1	14	0	0	0	36.0477	0.840711058	423.7027937	0.001273313	0.017376976	0.51649065	0.045489726	67	1614.714828	1.614714828	2	0.840711058	0.9	0.840711058	0.840711058	67	0	67	2	0	2
909	829991	0	42.57084716	-72.85106092	21.55342698	22.94502546	18.71611819	18.10183094	17.78528665	49	11	1	34	1	31	0	11	0	0	0	1.0611	0.997455471	510.0680717	0	0.009329941	0	0	0	1818.159151	1.818159151	0	0.997455471	0.997455471	0.997455471	0.997455471	0	0	0	0	0	0
910	830001	1	42.54365227	-72.65833061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1378.2447	0.878332853	523.9938855	0.01637017	0.031762792	0.628059081	0.04138612	0	538.4668907	0.538466891	0	0.878332853	0.9	0.878332853	0.878332853	0	0	0	0	0	0
911	830045	0	42.566847	-72.79952211	21.91580905	23.00225266	19.11297668	18.50472664	18.19833601	56	15	2	34	1	33	0	16	0	0	0	15.0336	0.825311303	409.4857477	0.001376916	0.015864464	0.58045977	0.047772989	60	267.8202649	0.267820265	1	0.825311303	0.9	0.825311303	0.825311303	60	60	0	1	1	0
912	830073	0	42.57063632	-72.81372153	20.5679801	21.85501251	18.13609927	17.53557842	17.21713085	36	6	0	34	1	25	0	0	0	0	0	19.1925	0.857256741	449.5344953	0.001313013	0.01936694	0.397186401	0.042766706	1	1947.697174	1.947697174	1	0.857256741	0.9	0.857256741	0.857256741	1	1	0	1	1	0
913	830101	0	42.56496993	-72.79819059	21.44172969	23.19993199	18.25063915	17.66248746	17.34172683	40	7	1	34	1	32	0	8	0	0	0	1.773	0.965989848	358.5745378	0	0.010152284	0.060406091	0.024365482	94	434.6830266	0.434683027	0	0.965989848	0.965989848	0.965989848	0.965989848	94	94	0	0	0	0
914	830102	0	42.56760179	-72.78889092	21.49199325	22.71445964	18.27958747	17.65695981	17.34222114	39	7	2	34	1	33	0	12	0	0	0	0.8829	0.992864424	376.6103976	0	0.001019368	0.01529052	0.006116208	0	873.5156534	0.873515653	1	0.992864424	0.992864424	0.992864424	0.992864424	0	0	0	1	1	0
915	830111	0	42.6016615	-72.98841601	20.81841026	22.53674172	17.43980442	16.83812542	16.53358226	21	3	1	34	1	30	0	4	0	0	0	4.3263	0.892240483	530.4441574	0.00104015	0.066985646	0.299563137	0.029540254	0	3757.668372	3.757668372	4	0.892240483	0.9	0.892240483	0.892240483	0	0	0	4	4	0
916	830112	0	42.59607761	-72.94704011	21.02144161	22.45890708	17.87805368	17.23695786	16.95944612	28	5	2	34	1	31	0	4	0	0	0	3.3471	0.954019898	516.6941574	0	0.002420005	0.155955902	0.037106749	0	1861.159446	1.861159446	2	0.954019898	0.954019898	0.954019898	0.954019898	0	0	0	2	2	0
917	830113	0	42.5888555	-72.9356424	20.49787247	21.68971681	17.97952761	17.36634249	17.06751737	34	5	0	34	1	23	0	0	0	0	0	42.6618	0.907894182	514.117294	0.007679001	0.015252521	0.316800979	0.040567909	94	588.5504982	0.588550498	0	0.907894182	0.907894182	0.907894182	0.907894182	94	0	94	0	0	0
918	830137	0	42.55887821	-72.7942173	26.97582741	28.50341966	20.627544	20.03575823	19.73285941	82	46	18	34	1	34	1	34	1	0	0	0.8073	0.94425864	348.9377133	0	0.016722408	0.069119287	0.03567447	0	806.3284106	0.806328411	0	0.94425864	0.94425864	0.94425864	0.94425864	0	0	0	0	0	0
919	830169	1	42.53722464	-72.65630178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1447.4637	0.875566206	514.6400447	0.015732208	0.031399129	0.640740835	0.042420753	0	795.0305395	0.79503054	0	0.875566206	0.9	0.875566206	0.875566206	0	0	0	0	0	0
920	830170	0	42.5426253	-72.64799268	22.88681434	24.21595822	20.01804784	19.40990311	19.09757446	74	34	4	34	1	34	1	30	0	0	0	3.7872	0.952709125	174.4843909	0.000237643	0.029705323	0.090541825	0.027804183	0	2845.230239	2.845230239	3	0.952709125	0.952709125	0.952709125	0.952709125	0	0	0	3	3	0
921	830230	0	42.58249457	-72.89513471	22.40263937	23.85098795	19.08643384	18.50308142	18.1871379	55	17	2	34	1	34	1	24	0	0	0	3.2634	0.974903475	492.2056752	0	0.090733591	0.282404854	0.019856591	0	4121.853825	4.121853825	1	0.974903475	0.974903475	0.974903475	0.974903475	0	0	0	1	1	0
922	830231	0	42.55251084	-72.72579477	23.37645188	24.62516398	20.20345552	19.61110671	19.28055093	78	38	6	34	1	34	1	33	0	0	0	1.0908	0.816006601	242.3998467	0	0.024752475	0.679867987	0.061881188	452	935.0734547	0.935073455	1	0.816006601	0.9	0.816006601	0.816006601	452	452	0	1	1	0
923	830232	0	42.55239858	-72.70874727	21.85441837	23.0177254	19.00756507	18.41888391	18.09362256	54	13	2	34	1	33	0	13	0	0	0	30.1608	0.844175221	295.8710982	0.000925042	0.017665314	0.436082597	0.039955837	0	3944.60464	3.94460464	4	0.844175221	0.9	0.844175221	0.844175221	0	0	0	4	0	4
924	830246	0	42.57948425	-72.87860535	20.01539824	21.33104391	17.49069937	16.88829167	16.57704127	21	3	0	33	0	19	0	0	0	0	0	1.6056	0.772421525	543.4135628	0.003363229	0.048766816	0.279147982	0.029147982	0	1860.622966	1.860622966	0	0.772421525	0.9	0.8	0.772421525	0	0	0	0	0	0
925	830261	0	42.57404373	-72.86326105	23.31594185	24.86866623	18.60555854	17.99666897	17.70173862	45	12	3	34	1	34	1	32	0	0	0	5.2236	0.789110958	523.7542647	0.003101309	0.02980703	0.314438318	0.041006203	0	3277.703479	3.277703479	3	0.789110958	0.9	0.8	0.789110958	0	0	0	3	3	0
926	830262	0	42.56859356	-72.82704841	23.74765966	25.74024556	19.15909747	18.55991958	18.24894111	56	20	4	34	1	34	1	34	1	0	0	0.7803	0.807381776	408.337845	0.002306805	0.001153403	0.113033449	0.00922722	1	850.2503118	0.850250312	3	0.807381776	0.9	0.807381776	0.807381776	1	1	0	3	3	0
927	830290	0	42.5310676	-72.60949443	23.09691051	24.96671235	19.9131631	19.31059511	18.98799391	74	28	4	34	1	34	1	32	0	0	0	3.7926	0.558614143	76.44722017	0.000237304	0.160180351	2.812766967	0.125533935	0	3808.493602	3.808493602	4	0.558614143	0.9	0.8	0.7	0	0	0	4	4	0
928	830305	0	42.52375549	-72.59796632	23.7078475	25.15466996	19.78935541	19.19130541	18.87003726	70	28	6	34	1	34	1	33	0	0	0	0.81	0.812222222	116.1107334	0	0.025555556	1.204444444	0.07	0	1920.706016	1.920706016	4	0.812222222	0.9	0.812222222	0.812222222	0	0	0	4	4	0
929	830310	0	42.55941743	-72.74173938	22.07052999	23.23287855	19.65502486	19.04965195	18.7354949	68	26	3	34	1	34	1	19	0	0	0	5.5908	0.913071475	330.8228358	0.000321958	0.022698004	0.32340631	0.034127495	1	4949.60185	4.94960185	2	0.913071475	0.913071475	0.913071475	0.913071475	1	1	0	2	2	0
930	830315	0	42.5910172	-72.95332549	24.02209734	25.49082412	18.9317655	18.3693153	18.04956133	48	24	8	34	1	34	1	34	1	0	0	0.8397	0.941050375	487.0243846	0	0.002143623	0.139335477	0.02357985	0	1798.532254	1.798532254	2	0.941050375	0.941050375	0.941050375	0.941050375	0	0	0	2	2	0
931	830316	0	42.5849793	-72.9394756	23.9567464	25.2471456	18.91612442	18.28141947	17.99764287	51	22	6	34	1	34	1	32	0	0	0	38.4516	0.905486378	516.7827623	0.008519802	0.016548076	0.318369067	0.040422245	0	770.397628	0.770397628	0	0.905486378	0.905486378	0.905486378	0.905486378	0	0	0	0	0	0
932	830317	0	42.53805631	-72.63657482	21.56158722	22.90212288	19.10275868	18.50789156	18.17776616	56	13	2	34	1	33	0	12	0	0	0	1.278	0.949295775	138.8867848	0	0.056338028	0.075352113	0.016901408	0	1704.636856	1.704636856	2	0.949295775	0.949295775	0.949295775	0.949295775	0	0	0	2	2	0
933	830326	0	42.56872454	-72.87655133	21.15270917	22.47044111	18.43778252	17.82735318	17.51605986	42	8	1	34	1	30	0	6	0	0	0	0.9936	0.69384058	534.5336726	0	0.047101449	0.560688406	0.065217391	261	737.891104	0.737891104	0	0.69384058	0.9	0.8	0.7	261	261	0	0	0	0
